Deal Type,Announce Date,Target Name,Acquirer Name,Seller Name,Announced Total Value (mil.),Payment Type,TV/EBITDA,Deal Status,Target Industry Sector,Ticker
M&A,21/12/2020,Youi Labs Inc,AT&T Inc,"Comcast Corp,Time Warner Investments,Kayne Anderson Capital Advisors LP (Fund: Kayne Private Energy Income Fund LP),Vistara Capital Partners (Fund: Vistara Capital Partners Fund I LP),Causeway Media Partners LLC (Fund: Causeway Media Partners II LP)",N/A,Cash, ,Completed,Technology,CMCSA
M&A,22/10/2016,Time Warner Inc,AT&T Inc,,109885.7,Cash and Stock,13.87,Completed,Communications,T
M&A,5/3/2006,BellSouth LLC,AT&T Inc,,83105.45,Stock,9.66,Completed,Communications,T
M&A,11/5/1998,AT&T Teleholdings Inc,AT&T Inc,,67589.8,Stock,10.62,Completed,Communications,T
M&A,18/5/2014,DIRECTV,AT&T Inc,,66668.8,Cash and Stock,8.38,Completed,Communications,T
M&A,31/1/2005,AT&T Corp,AT&T Inc,,22332.17,Stock,3.46,Completed,Communications,T
M&A,1/4/1996,Pacific Telesis Group,AT&T Inc,,16656.19,Stock,4.16,Completed,Communications,T
M&A,5/1/1998,Southern New England Telecommunications Corp,AT&T Inc,,6737,Stock & Debt,8.67,Completed,Communications,T
M&A,20/10/2013,9700 AT&T towers,Crown Castle International Corp,AT&T Inc,4850,Cash, ,Completed,Financial,T
M&A,29/6/2007,Dobson Communications Corp,AT&T Inc,,4548.56,Cash,9.87,Completed,Communications,T
M&A,28/6/2002,Bell Canada,BCE Inc,AT&T Inc,4170,Undisclosed,5.03,Completed,Communications,T
M&A,12/7/2013,Leap Wireless International Inc,AT&T Inc,,4060.34,Cash,7.52,Completed,Communications,T
M&A,22/2/2000,Sterling Commerce Inc,AT&T Inc,,3501.28,Cash,14.33,Completed,Technology,T
M&A,7/11/2008,Centennial Communications Corp,AT&T Inc,,2808.99,Cash,7.23,Completed,Communications,T
M&A,7/11/2014,Grupo Iusacell SA de CV,AT&T Inc,Grupo Salinas SA de CV,2500,Cash, ,Completed,Communications,T
M&A,9/10/2007,Spectrum licenses 700 MHz frequency,AT&T Inc,Aloha Partners LP,2500,Cash, ,Completed,Communications,T
M&A,8/5/2009,Wireless Assets,AT&T Inc,Verizon Communications Inc,2350,Cash, ,Completed,Communications,T
M&A,30/6/2019,1.5 million-square-foot space in 30 Hudson Yards,"Private Investor,Related Cos LP/The",AT&T Inc,2081,Cash, ,Completed,Financial,T
M&A,17/12/2013,"Southern New England Telephone Co/The,SNET America Inc",Frontier Communications Corp,AT&T Inc,2018,Cash, ,Completed,Communications,T
M&A,9/10/2019,"Puerto Rico Business/AT&T,US Virgin Islands operations",Liberty Latin America Ltd,AT&T Inc,1950,Cash, ,Completed,Communications,T
M&A,20/12/2010,Lower 700 MHz D and E Block,AT&T Inc,QUALCOMM Inc,1925,Cash, ,Completed,Communications,T
M&A,25/1/2013,700 MHz B Band Licenses,AT&T Inc,Verizon Communications Inc,1900,Cash, ,Completed,Communications,T
M&A,26/1/2015,AT&T Comunicaciones Digitales S de RL de CV,AT&T Inc,NII Holdings Inc,1875,Undisclosed, ,Completed,Communications,T
M&A,20/1/1999,Comcast Cellular Corp,AT&T Inc,Comcast Corp,1674,Cash and Debt, ,Completed,Communications,T
M&A,25/6/2018,AppNexus Inc,AT&T Inc,"Microsoft Corp,WPP PLC,Z Holdings Corp,TCMI Inc (Fund: Technology Crossover Ventures VII LP),Khosla Ventures LLC (Fund: Khosla Ventures II),Tribeca Venture Partners LLC (Fund: Tribeca Venture Fund II LP),Kodiak Venture Partners LP (Fund: Kodiak Venture Partners III LP),Venrock Associates (Fun...",1600,Cash, ,Completed,Communications,T
M&A,28/7/2004,Directory publishing business,Dex One Corp,AT&T Inc,1420,Cash, ,Completed,Communications,T
M&A,24/5/2010,Sterling Commerce,International Business Machines Corp,AT&T Inc,1400,Cash, ,Completed,Communications,T
M&A,21/6/2018,Data centers/AT&T Inc,Brookfield Infrastructure Partners LP,AT&T Inc,1100,Cash, ,Completed,Communications,T
M&A,9/4/2012,"AT&T Advertising Solutions,AT&T Interactive",Cerberus Capital Management LP,AT&T Inc,950,"Cash, Stock & Debt", ,Completed,Communications,T
M&A,22/1/2013,Domestic retail wireless business,AT&T Inc,ATN International Inc,780,Cash, ,Completed,Communications,T
M&A,24/2/1994,CELLULAR TELEPHONE BUSINESS  ,AT&T Inc,Associated Communications Corp,680,, ,Completed,N.A.,T
M&A,2/8/2012,Nextwave Wireless Inc,AT&T Inc,,624.94,Cash,13.83,Completed,Communications,T
M&A,24/7/2000,Indianapolis wireless system,New Cingular Wireless Services Inc,AT&T Inc,530,Cash, ,Completed,N.A.,T
M&A,18/11/2019,Game Show Network LLC/The,Sony Corp,AT&T Inc,500,Cash, ,Completed,Communications,T
M&A,26/7/2010,2Wire Inc,ARRIS Global Ltd,"Alcatel Lucent SAS,AT&T Inc,America Movil SAB de CV,Oak Management Corp/California (Fund: Oak Investment Partners VIII LP)",475,Cash, ,Completed,Communications,T
M&A,31/7/2000,Louisiana wireless assets,Alltel Corp,AT&T Inc,400,Undisclosed, ,Completed,N.A.,T
M&A,3/11/1999,Radiofone Corp,AT&T Inc,,395.15,Stock, ,Completed,Communications,T
M&A,21/9/2001,Prodigy Communications Corp,AT&T Inc,,390.07,Cash,7.61,Completed,Communications,T
M&A,12/9/2006,USinternetworking Inc,AT&T Inc,,300,Cash, ,Completed,Communications,T
M&A,20/2/2007,2.5 GHz spectrum,Clearwire Corp,AT&T Inc,300,Cash, ,Completed,Communications,T
M&A,25/1/2013,AWS License covering Texas,Grain Management LLC,AT&T Inc,290,Cash, ,Completed,Communications,T
M&A,6/11/2008,Wayport Inc,AT&T Inc,,275,Cash, ,Completed,Communications,T
M&A,9/5/2009,Wireless Assets Inc,Verizon Communications Inc,AT&T Inc,240,Cash, ,Completed,Communications,T
M&A,9/2/2018,FiberTower Corp,AT&T Inc,,207,Cash, ,Completed,Communications,T
M&A,20/12/2004,Yantra Corp,AT&T Inc,"OneLiberty Ventures Inc (Fund: OneLiberty Fund IV LP),Comdisco Ventures Inc,Metalmark Capital LLC (Fund: Morgan Stanley Dean Witter Venture Partners IV LP),Glen Ventures Management Inc (Fund: Boston Millennia Partners LP),Charles River Ventures Inc (Fund: Charles River Partnership IX LP),Rho ...",170,Cash, ,Completed,"Consumer, Non-cyclical",T
M&A,20/11/2006,Comergent Technologies Inc,AT&T Inc,,155,Cash, ,Completed,Technology,T
M&A,17/6/1999,VTR SA                       ,Quinenco SA,AT&T Inc,128.6,Undisclosed, ,Completed,N.A.,T
M&A,1/10/2007,Interwise Inc,AT&T Inc,,121,Cash, ,Completed,Communications,T
M&A,18/11/2013,AT&T data center/TN,Carter Validus Mission Critical REIT Inc,AT&T Inc,110,Cash, ,Completed,Financial,T
M&A,13/12/2000,Wer Liefert Was GmbH,Eniro AB,AT&T Inc,109.57,Cash and Stock, ,Completed,Communications,T
M&A,1/6/2010,IIJ Global Solutions Inc,Internet Initiative Japan Inc,"AT&T Inc,Nippon Telegraph & Telephone Corp",100.61,Cash, ,Completed,Communications,T
M&A,24/7/2000,InQuent Inc,AT&T Inc,,100,Undisclosed, ,Completed,N.A.,T
M&A,18/10/2016,AT&T Hawthorne Data Center,Sila Realty Trust Inc,AT&T Inc,79.5,Cash, ,Completed,Financial,T
M&A,8/8/2008,Wireless Properties LLC,AT&T Inc,Windstream Holdings Inc,60,Cash, ,Completed,Communications,T
M&A,2/10/2013,AT&T data center/WI,Carter Validus Mission Critical REIT Inc,AT&T Inc,52,Cash, ,Completed,Financial,T
M&A,5/1/2012,Mindspeed Technologies UK Ltd,Mindspeed Technologies Inc,"AT&T Inc,Intel Capital Corp,Samsung Venture Investment Corp,Highland Capital Partners LLC (Fund: Highland Capital Partners VII LP),Scottish Equity Partners Ltd (Fund: Scottish Equity Partners II),Atlas Venture LP (Fund: Atlas Venture Fund VI LP),Pond Venture Partners Ltd (Fund: Pond Ventures ...",51.62,Cash and Stock, ,Completed,Industrial,T
M&A,16/11/1994,ImagiNation Network/The,AT&T Inc,"Sierra Entertainment Inc,General Atlantic LLC",40,Cash, ,Completed,Communications,T
M&A,20/12/2012,Wireless Operations/US,AT&T Inc,North State Communications LLC,23.5,Cash, ,Completed,Communications,T
M&A,26/9/2011,Superclick Inc,AT&T Inc,,9.64,Cash,4.74,Completed,Communications,T
M&A,10/8/1995,Combinet Inc,Cisco Systems Inc/California,"AT&T Inc,Sierra Ventures Management LLC (Fund: Sierra Ventures IV LP),Draper Fisher Jurvetson International Inc (Fund: Draper Associates II LP),Lightspeed Management Co LLC (Fund: Weiss Peck & Greer Venture Associates III LP)",6.15,Stock, ,Completed,Communications,T
M&A,3/12/2007,Wireless spectrum licenses,AT&T Inc,American Wireless License Group LLC,1.1,Cash, ,Completed,Communications,T
M&A,17/7/2002,Voice telephone services bus,AT&T Inc,TelCove Inc,0.68,Undisclosed, ,Completed,Communications,T
M&A,17/7/2002,Local phone subscriber assets,AT&T Inc,TelCove Inc,0.3,Undisclosed, ,Completed,Communications,T
M&A,8/1/1993,METROMEDIA PAGING SERVICES   ,Mobilemedia Corp,AT&T Inc,N/A,, ,Completed,N.A.,T
M&A,22/4/1993,ImagiNation Network/The,"AT&T Inc,General Atlantic LLC",Sierra Entertainment Inc,N/A,Cash, ,Completed,Communications,T
M&A,5/10/1994,NY CELLULAR PROPERTY         ,AT&T Inc,United States Cellular Corp,N/A,, ,Completed,N.A.,T
M&A,10/9/1998,8.15% INT IN TELEWEST COMM PL,Comcast MO Group LLC,AT&T Inc,N/A,, ,Completed,N.A.,T
M&A,20/12/1999,ATL- Telecom Leste SA,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,30/11/1999,epixtech inc,Investor Group,AT&T Inc,N/A,Undisclosed, ,Completed,N.A.,T
M&A,2/11/2010,Certain Assets,AT&T Inc,inCompass Wireless Inc,N/A,Cash, ,Completed,Communications,T
M&A,12/4/2000,Interests in 2 undersea cables,Williams Communications Group Inc,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,15/4/2011,Alestra S de RL de CV,Alfa SAB de CV,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,8/4/2010,Wayport Holdings AS,Swisscom AG,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,16/10/2000,Clover Technologies Inc,GlobalView Technologies LLC,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,3/7/2000,MagyarCom Holding GmbH,Deutsche Telekom AG,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,20/1/2009,235 Communication towers,Global Tower LLC,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,29/1/2009,Citizens Telephone Cooperative,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,26/1/2009,Allcom Communications Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,29/2/2000,Ameritech Long Distance Netwr,Williams Communications Group Inc,AT&T Inc,N/A,Undisclosed, ,Completed,N.A.,T
M&A,30/9/2009,Plusmo Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,1/10/2009,global security consulting business,AT&T Inc,VeriSign Inc,N/A,Cash, ,Completed,Communications,T
M&A,30/6/2000,wireless pptys (TX & WA),AT&T Inc,GTE Corp,N/A,Undisclosed, ,Completed,N.A.,T
M&A,24/5/2001,Ameritech New Media,WideOpenWest Illinois LLC,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,14/6/2001,Alarm Holdings Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Industrial,T
M&A,3/1/2001,SecurityLink,Cambridge Protection Industries LLC,AT&T Inc,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",T
M&A,22/4/2002,Ehand AB,AT&T Inc,,N/A,Undisclosed, ,Completed,Technology,T
M&A,28/1/2002,Cellular Communications of Puerto Rico Inc,AT&T Inc,America Movil SAB de CV,N/A,Undisclosed, ,Completed,Communications,T
M&A,23/8/2010,Certain Assets,Verizon Communications Inc,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,26/2/2010,Certain Assets,Alta Communications,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,8/2/2012,Eight Wireless Spectrum Licenses,AT&T Inc,Horizon Wi-Com LLC,N/A,Cash, ,Completed,Communications,T
M&A,5/11/2014,AT&T Watson assets,Interactions Corp,AT&T Inc,N/A,Stock, ,Completed,Technology,T
M&A,16/5/2016,QuickPlay Media Inc,AT&T Inc,Madison Dearborn Partners LLC,N/A,Undisclosed, ,Completed,Technology,T
M&A,22/4/2004,TR2 Consulting Enterprises Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Technology,T
M&A,17/11/2014,Houston Regional Sports Network LP,"AT&T Inc,DIRECTV",,N/A,Undisclosed, ,Completed,Communications,T
M&A,7/1/2014,49 Advanced wireless services,AT&T Inc,Aloha Partners II LP,N/A,Cash, ,Completed,Communications,T
M&A,6/1/2004,Callisma Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Technology,T
M&A,31/12/2003,Emperative Inc,AT&T Inc,,N/A,Cash, ,Completed,Communications,T
M&A,12/9/2003,VECTORsgi Inc,Thoma Bravo LLC,AT&T Inc,N/A,Undisclosed, ,Completed,"Consumer, Non-cyclical",T
M&A,22/2/2013,Certain Assets,AT&T Inc,Cellular South Inc,N/A,Cash, ,Completed,Communications,T
M&A,22/9/2014,Fullscreen Inc,"AT&T Inc,Chernin Group LLC/ The","Comcast Corp,WPP PLC",N/A,Cash, ,Completed,Communications,T
M&A,28/6/2007,Art Deco Pacific Telephone and Telegraph building,Stockbridge Real Estate Funds,AT&T Inc,N/A,Cash, ,Completed,"Consumer, Cyclical",T
M&A,25/5/2016,700MHz A Block Spectrum/Chicago,T-Mobile US Inc,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,21/11/2016,INVIDI Technologies Corp,"AT&T Inc,WPP PLC,DISH Network Corp","Verizon Communications Inc,Motorola Solutions Inc,Westbury Equity Partners LP,Experian PLC,Enertech Capital Partners (Fund: Enertech Capital Partners II LP),GV Management Co LLC,NBCUniversal LLC,Menlo Ventures Management LP (Fund: Menlo Ventures IX LP),BDC Venture Capital,InterWest Partners L...",N/A,Cash, ,Completed,Communications,T
M&A,22/1/2014,AT&T Campus San Ramon,"MetLife Inc,Sunset Development Co Inc",AT&T Inc,N/A,Cash, ,Completed,Financial,T
M&A,27/9/2004,Cingular Interactive LP,Cerberus Capital Management LP,AT&T Inc,N/A,Undisclosed, ,Completed,Communications,T
M&A,15/9/2007,549 Communication towers,Macquarie Group Ltd,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,16/10/2007,Certain Assets,Level 3 Communications Inc,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,19/11/2007,Ingenio Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,4/12/2007,Edge Wireless LLC,AT&T Inc,Edge Wireless Holding Co,N/A,Undisclosed, ,Completed,Communications,T
M&A,4/12/2007,Certain Assets,AT&T Inc,Verizon Communications Inc,N/A,Cash, ,Completed,Communications,T
M&A,4/12/2007,Certain Assets,Verizon Communications Inc,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,4/12/2007,Certain Assets,MTPCS LLC,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,3/12/2007,Wireless licenses & network assets,AT&T Inc,Farmers Telecommunications Cooperative Inc,N/A,Cash, ,Completed,Communications,T
M&A,3/12/2007,Licenses & network assets,AT&T Inc,Brazos Telephone Cooperative Inc,N/A,Cash, ,Completed,Communications,T
M&A,3/12/2007,Westelcom Networks Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,4/12/2007,Cellular One brand,Trilogy International Partners LLC,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,19/5/2008,McBride Spectrum Partners LLC,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,16/5/2006,Nistevo Corp,AT&T Inc,,N/A,Undisclosed, ,Completed,Industrial,T
M&A,27/8/2008,3G Comm LLC,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,3/7/2008,Milkyway Broadband LLC,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,3/1/2008,Easterbrooke Cellular Corp,AT&T Inc,Alltel Corp,N/A,Undisclosed, ,Completed,Communications,T
M&A,4/2/2008,Independent Line of Business Assets,Local Insight Regatta Holdings Inc,AT&T Inc,N/A,Cash, ,Completed,"Consumer, Non-cyclical",T
M&A,17/3/2008,NEC TDM voice CPE business,Black Box Corp,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,26/11/2008,Rainbow Telecommunications Association Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Communications,T
M&A,4/4/2007,Certain Assets,Level 3 Communications Inc,AT&T Inc,N/A,Cash, ,Completed,Communications,T
M&A,4/4/2007,Metro Fiber,AboveNet Inc,"Verizon Communications Inc,AT&T Inc",N/A,Cash, ,Completed,Utilities,T
M&A,18/10/2019,Clypd Inc,AT&T Inc,"RTL Group SA,Duke University,TiVo Solutions Inc,Boston Seed Capital LLC,Tribeca Venture Partners LLC (Fund: Tribeca Venture Fund II LP),DataPoint Ventures (Fund: Data Point Capital I LP),Western Technology Investment (Fund: WTI Venture Debt Fund XII),Freestyle Capital Management LLC (Fund: Fr...",N/A,Cash, ,Completed,Communications,T
M&A,18/7/2017,Otter Media Inc,AT&T Inc,Chernin Group LLC/ The,N/A,Undisclosed, ,Completed,Technology,T
M&A,12/12/2019,13 properties/California,Overton Moore Properties,AT&T Inc,N/A,Cash, ,Completed,Financial,T
M&A,30/12/2015,Certain Software Assets & Staff,AT&T Inc,Smith Micro Software Inc,N/A,Cash, ,Completed,Technology,T
M&A,7/4/2020,Canopy Crest Corp,AT&T Inc,"Private Investor,Matrix Partners Management Services LP (Fund: Matrix Partners XI LP)",N/A,Cash, ,Completed,Technology,T
M&A,25/10/2019,"HBO Ole Partners,HBO Brasil Partners",AT&T Inc,Ole Communications Group US LLC,N/A,Undisclosed, ,Completed,Communications,T
M&A,27/7/2017,LifeShield Inc,Hawk Capital Partners LP,"AT&T Inc,Armstrong Group,CenterPoint Ventures Co LLC,Associated Partners Ltd,ZG Ventures LLC,Early Stage Partners LP (Fund: Early Stage Partners LP/Fund),Novak Biddle Venture Partners (Fund: Novak Biddle Venture Partners IV LP),NewSpring Capital Inc (Fund: NewSpring Ventures II LP),Novitas Ca...",N/A,Cash, ,Completed,"Consumer, Non-cyclical",T
M&A,2/6/2017,Vyatta Inc,AT&T Inc,Brocade Communications Systems LLC,N/A,Undisclosed, ,Completed,Communications,T
M&A,10/7/2018,AlienVault LLC,AT&T Inc,"Private Investor,Teldat SA,Sigma Partners LP (Fund: Sigma Partners 8 LP),Correlation Ventures (Fund: Correlation Ventures LP),GGV Capital (Fund: GGV Capital IV LP),Kleiner Perkins Caufield & Byers LLC (Fund: Kleiner Perkins Caufield & Byers XV LLC),Intel Capital Corp (Fund: Intel Capital AppU...",N/A,Cash, ,Completed,Communications,T
M&A,15/7/2020,Teo Communications Services Inc,AT&T Inc,,N/A,Undisclosed, ,Completed,Industrial,T
M&A,25/10/2007,Atrica Inc,Nokia Solutions & Networks Oy,"AT&T Inc,3Com Corp,Orange SA,Gunnallen Financial Inc,Accel Partners LP,Benchmark Capital Holdings Co LLC,St Paul Venture Capital Inc,JK&B Capital,Vesbridge Partners LLC,Innovacom Gestion SAS (Fund: Innovacom 4 FCPR)",N/A,Cash, ,Completed,Communications,T
M&A,21/12/2020,Youi Labs Inc,AT&T Inc,"Comcast Corp,Time Warner Investments,Kayne Anderson Capital Advisors LP (Fund: Kayne Private Energy Income Fund LP),Vistara Capital Partners (Fund: Vistara Capital Partners Fund I LP),Causeway Media Partners LLC (Fund: Causeway Media Partners II LP)",N/A,Cash, ,Completed,Technology,T
M&A,30/11/2020,Kustomer Inc,Facebook Inc,"Canaan Management Inc (Fund: Canaan X LP),Social Leverage LLC (Fund: Social Leverage Capital Fund II LP),Redpoint Management LLC (Fund: Redpoint Ventures VI LP),Unknown Seller,Boldstart Ventures Management LLC (Fund: BOLDstart Ventures III LP),Cisco Investments Ltd (Fund: Cisco Spark Innovati...",1000,Cash, ,Completed,Technology,FB
M&A,14/9/2020,Corporate campus/Spring District,"Wright Runstad & Co,Facebook Inc,Shorenstein Properties LLC (Fund: Shorenstein Realty Investors Eleven LP)",Four Corners Property Trust Inc,390,Cash, ,Completed,Financial,FB
M&A,6/8/2020,Little Eye Labs,Slang Labs,Facebook Inc,N/A,Undisclosed, ,Completed,Technology,FB
M&A,22/6/2020,Ready at Dawn Studios LLC,Facebook Inc,,N/A,Undisclosed, ,Completed,Technology,FB
M&A,19/6/2020,Mapillary AB,Facebook Inc,"NavInfo Co Ltd,Sequoia Capital Operations LLC (Fund: Sequoia Capital Global Growth Fund LP),Playfair Capital Nominee Ltd,Wellington Partners GmbH (Fund: Wellington V Digital Fund),LDV Capital,Samsung Venture Investment Corp (Fund: Samsung Catalyst Fund LP),Atomico UK Partners LLP (Fund: Atomi...",N/A,Cash, ,Completed,Technology,FB
M&A,15/5/2020,Giphy Inc,Facebook Inc,,400,Cash, ,Completed,Technology,FB
M&A,31/3/2020,Plessey Semiconductors Ltd,Facebook Inc,Microsemi Semiconductor Corp,N/A,Undisclosed, ,Completed,Technology,FB
M&A,25/2/2020,Sanzaru Games Inc,Facebook Inc,,N/A,Undisclosed, ,Completed,Technology,FB
M&A,11/2/2020,Deeptide Ltd,Facebook Inc,,40,Undisclosed, ,Completed,Technology,FB
M&A,9/2/2020,Scape Technologies Ltd,Facebook Inc,"Unknown Seller,Entrepreneur First LP (Fund: Next Stage Fund),LocalGlobe LLP (Fund: LocalGlobe VIII LP),Fly Ventures Management Gmbh (Fund: Fly Venture Fund I),Mosaic Venture Partners Ltd (Fund: Mosaic Ventures II LP)",40,Cash, ,Completed,Technology,FB
M&A,19/12/2019,PlayGiga SL,Facebook Inc,"Bankinter SA,Private Investor,Adara Venture Partners Sarl (Fund: Adara Ventures II SICAR),Inveready Technology Investment Group (Fund: Inveready Venture Finance SCR Pyme SA),Caixa Capital RISC SGEIC SA (Fund: Caixa Capital Micro II SCR)",77.88,Cash, ,Completed,Technology,FB
